CustomerID,Recency,Frequency,Monetary
14491.0,175,2,234.19
14492.0,430,7,1516.6000000000001
14493.0,7,10,4135.78
14494.0,26,2,287.15999999999997
14495.0,51,3,158.81
14496.0,312,7,1494.22
14497.0,309,2,605.12
14498.0,43,10,2741.37
14499.0,26,7,2053.61
14500.0,88,2,50.7
14501.0,184,2,250.22
14502.0,20,9,2039.28
14503.0,3,6,2206.78
14504.0,47,4,558.76
14505.0,17,19,10158.97
14506.0,17,7,2518.81
14507.0,40,10,2428.09
14508.0,22,5,692.75
14509.0,534,1,94.8
14510.0,376,3,654.38
14511.0,11,5,1092.07
14512.0,188,7,839.43
14513.0,289,2,39.15
14514.0,61,9,3271.58
14515.0,18,12,2137.0
14516.0,516,1,147.52
14517.0,33,2,280.05
14518.0,64,1,118.69
14519.0,684,2,200.14
14520.0,2,1,35.2
14521.0,491,1,184.18
14522.0,92,6,446.64
14523.0,108,1,160.13
14524.0,32,13,2130.17
14525.0,20,17,3883.7599999999998
14526.0,389,1,254.75
14527.0,3,120,16181.06
14528.0,37,1,296.69
14529.0,60,3,549.21
14530.0,26,16,4364.94
14531.0,480,1,360.89
14532.0,236,11,2539.66
14533.0,25,10,825.91
14534.0,3,26,4709.38
14535.0,60,9,5227.18
14536.0,260,1,100.5
14537.0,58,2,237.32
14538.0,65,5,708.87
14539.0,16,2,472.26
14540.0,10,11,2807.93
14541.0,59,14,1754.13
14542.0,186,1,102.56
14543.0,29,32,1456.4
14544.0,24,3,1640.03
14545.0,674,1,333.76
14546.0,5,11,4810.91
14547.0,4,8,3251.82
14548.0,571,6,831.96
14549.0,311,4,853.92
14550.0,11,4,822.53
14551.0,18,7,617.84
14552.0,152,3,503.53
14553.0,19,9,1284.58
14554.0,10,4,1664.16
14555.0,57,6,1799.49
14556.0,596,3,725.99
14557.0,85,1,111.88
14558.0,654,2,176.8
14559.0,390,1,56.7
14560.0,17,35,2056.23
14561.0,76,3,929.08
14562.0,4,25,4918.47
14563.0,510,2,365.95
14564.0,435,2,1890.18
14565.0,96,5,2594.66
14567.0,57,2,381.84
14568.0,435,1,629.48
14569.0,1,4,232.34
14570.0,281,3,290.35
14571.0,425,1,117.95
14572.0,3,11,4084.83
14573.0,180,13,1262.08
14574.0,733,1,92.31
14575.0,488,1,347.62
14576.0,372,1,35.01
14577.0,13,7,1310.51
14578.0,3,1,122.85
14579.0,432,1,102.16
14580.0,518,1,14.850000000000001
14581.0,17,2,282.95
14582.0,41,1,93.82000000000001
14583.0,6,8,1519.0
14584.0,169,8,1548.71
14585.0,50,5,704.53
14586.0,277,1,219.45000000000002
14587.0,19,9,1363.6
14588.0,578,1,122.64
14589.0,372,1,31.25
14590.0,425,19,1356.96
14591.0,15,4,1023.1
14592.0,35,3,528.79
14593.0,22,12,3109.57
14594.0,7,2,342.03
14595.0,20,8,1926.76
14596.0,627,1,179.13
14597.0,11,5,448.68
14598.0,44,2,384.04
14599.0,390,2,451.2
14600.0,306,2,784.23
14601.0,11,1,123.57
14602.0,656,1,190.13
14604.0,633,1,94.76
14605.0,374,4,650.58
14606.0,1,184,23368.82
14607.0,19,7,1525.88
14608.0,4,7,253.9
14609.0,522,2,26.729999999999997
14610.0,396,2,24.35
14611.0,444,2,460.46999999999997
14612.0,415,1,92.6
14614.0,386,1,295.13
14615.0,394,5,770.23
14616.0,285,1,10.08
14617.0,403,2,136.39000000000001
14618.0,9,7,661.9
14619.0,246,2,929.59
14620.0,206,2,389.87
14621.0,1,9,2503.69
14622.0,185,1,313.78000000000003
14623.0,32,10,1705.38
14624.0,57,6,723.84
14625.0,196,11,3795.29
14626.0,24,11,3133.73
14627.0,379,1,423.15000000000003
14628.0,91,5,1527.97
14629.0,4,2,712.8100000000001
14630.0,484,1,249.29999999999998
14631.0,51,6,1386.44
14632.0,263,1,92.44
14633.0,266,1,270.90000000000003
14634.0,438,3,1598.42
14635.0,454,1,190.89
14636.0,36,2,520.52
14637.0,677,1,106.67999999999999
14638.0,51,1,276.81
14639.0,52,9,4233.5
14640.0,24,10,3019.0
14641.0,22,1,70.86
14642.0,59,1,19.8
14643.0,170,5,620.53
14644.0,68,5,733.51
14645.0,157,3,648.82
14646.0,2,60,5864.09
14647.0,201,2,306.79
14648.0,416,15,3277.83
14649.0,5,9,2365.67
14650.0,589,1,39.0
14651.0,67,9,1556.93
14652.0,77,1,94.28
14653.0,1,11,2586.63
14654.0,738,1,216.62
14655.0,8,7,1138.97
14656.0,169,5,661.95
14657.0,18,6,1269.94
14658.0,5,2,132.8
14659.0,9,9,2409.03
14660.0,87,2,142.38
14661.0,27,1,41.05
14662.0,29,7,1197.13
14663.0,430,2,412.78
14664.0,20,2,566.59
14665.0,61,6,1936.8
14666.0,24,1,175.35
14667.0,11,54,12883.57
14668.0,445,1,94.63
14669.0,242,7,2955.23
14670.0,280,3,576.98
14671.0,549,2,794.22
14672.0,235,4,889.5
14673.0,3,7,2300.52
14674.0,509,1,143.66
14675.0,16,2,875.1
14676.0,31,7,596.91
14677.0,593,1,179.95
14678.0,579,1,327.69
14679.0,382,3,845.25
14680.0,72,50,11957.1
14681.0,212,4,199.32
14682.0,201,5,1339.05
14683.0,588,1,127.18
14684.0,26,6,1308.48
14685.0,576,6,1746.06
14686.0,414,5,801.74
14687.0,107,3,518.9300000000001
14688.0,8,27,4291.45
14689.0,209,1,111.1
14690.0,44,4,660.78
14691.0,31,4,930.97
14692.0,137,12,1305.24
14693.0,265,7,471.06
14694.0,617,1,216.05
14695.0,519,3,939.58
14696.0,4,8,2176.2
14697.0,218,2,129.58
14698.0,2,5,1099.07
14699.0,214,4,644.03
14700.0,32,5,2412.56
14701.0,11,15,3288.8
14702.0,1,29,5179.05
14703.0,15,1,318.17
14704.0,20,9,1590.81
14706.0,619,1,290.04
14708.0,3,3,439.5
14709.0,15,25,4199.68
14710.0,14,13,1826.74
14711.0,10,11,1757.81
14712.0,75,2,118.53
14713.0,9,21,4414.23
14714.0,24,4,679.61
14715.0,25,7,1180.67
14716.0,43,3,474.04
14717.0,733,1,71.35
14718.0,410,1,174.19
14719.0,2,5,1487.14
14720.0,6,3,445.66
14721.0,379,1,106.82000000000001
14722.0,147,3,457.72
14723.0,10,11,1717.97
14724.0,590,1,288.65
14725.0,25,4,918.53
14726.0,655,1,106.55
14727.0,274,3,284.18
14728.0,413,1,160.73000000000002
14729.0,374,3,533.19
14730.0,1,8,1571.08
14731.0,47,3,363.71999999999997
14732.0,8,19,4247.68
14733.0,16,14,3573.36
14734.0,426,4,891.96
14735.0,4,50,5573.62
14736.0,485,2,259.76
14737.0,4,3,219.6
14738.0,43,9,1323.63
14739.0,4,23,2311.86
14740.0,197,11,3511.41
14741.0,12,7,1211.41
14742.0,435,1,532.25
14743.0,593,1,50.48
14744.0,16,12,1061.98
14745.0,113,12,2200.59
14746.0,416,2,103.65
14747.0,249,1,214.45000000000002
14748.0,29,10,2488.71
14749.0,480,1,199.3
14750.0,736,1,91.42999999999999
14751.0,684,2,126.45
14752.0,44,1,30.0
14753.0,87,2,842.94
14754.0,45,6,1473.89
14755.0,10,25,7355.08
14756.0,15,3,1814.94
14757.0,75,1,309.58
14758.0,145,7,1706.88
14759.0,5,3,1216.18
14760.0,297,1,89.2
14761.0,59,3,319.88
14762.0,264,2,401.14
14764.0,47,1,79.8
14765.0,29,3,213.21
14766.0,8,11,5148.46
14767.0,474,1,281.08
14768.0,127,1,79.71000000000001
14769.0,3,17,13433.95
14770.0,232,8,2885.26
14771.0,621,2,594.62
14772.0,112,1,126.50999999999999
14773.0,593,1,127.2
14774.0,529,1,192.65
14775.0,58,3,806.16
14776.0,51,15,2212.92
14777.0,404,1,237.87
14778.0,127,2,484.87
14779.0,281,3,200.05
14780.0,55,2,400.88
14782.0,320,1,109.71000000000001
14783.0,659,1,274.81
14784.0,26,3,346.90999999999997
14785.0,15,1,39.480000000000004
14786.0,550,1,90.96
14787.0,471,1,110.65
14788.0,7,3,847.25
14789.0,29,1,131.13
14790.0,17,10,1954.6
14791.0,607,1,296.83000000000004
14792.0,64,1,6.2
14793.0,21,2,625.9
14794.0,3,9,1332.31
14795.0,166,1,104.25
14796.0,1,27,8573.25
14797.0,507,1,269.46
14798.0,53,8,724.31
14799.0,51,2,236.42
14800.0,48,17,5291.46
14801.0,61,1,181.84
14803.0,162,3,228.45000000000002
14804.0,9,1,209.24
14805.0,15,7,780.25
14806.0,75,2,185.28
14807.0,391,2,354.1
14808.0,40,7,1430.27
14809.0,621,2,352.94
14810.0,41,13,2291.09
14811.0,387,1,157.75
14812.0,599,1,167.4
14813.0,370,4,747.9
14814.0,581,1,141.32
14815.0,37,2,737.22
14816.0,197,1,11.9
14817.0,200,7,2984.4
14818.0,74,6,762.11
14819.0,64,4,327.26
14820.0,21,9,1021.9399999999999
14821.0,367,5,804.75
14822.0,485,1,153.20000000000002
14823.0,180,3,259.03000000000003
14824.0,10,10,2150.59
14825.0,4,24,3755.34
14826.0,582,2,144.81
14828.0,254,3,73.28999999999999
14829.0,29,7,1401.71
14830.0,53,1,186.88
14831.0,680,3,1274.73
14833.0,499,1,94.8
14834.0,18,7,1375.41
14836.0,10,3,102.44999999999999
14837.0,90,9,3155.23
14838.0,423,2,599.42
14839.0,418,3,691.88
14840.0,268,2,342.81
14841.0,53,14,4732.36
14842.0,44,4,2252.41
14843.0,437,1,121.79999999999998
14844.0,64,10,4179.1900000000005
14846.0,427,1,144.0
14847.0,149,3,914.75
14848.0,405,1,183.96
14849.0,22,41,11154.7
14850.0,312,6,1417.01
14851.0,23,3,622.58
14852.0,58,18,4591.72
14853.0,24,4,333.06
14854.0,78,11,3017.31
14855.0,119,7,2958.93
14856.0,36,3,909.49
14857.0,60,7,3304.611
14858.0,506,1,180.75
14859.0,13,5,879.94
14860.0,19,1,108.88
14861.0,52,10,1203.7
14862.0,26,2,778.54
14863.0,29,1,201.69
14865.0,7,2,43.08
14866.0,11,4,220.71
14867.0,186,16,1936.34
14868.0,3,12,3452.09
14869.0,9,6,2509.99
14870.0,262,5,841.46
14871.0,3,9,1078.57
14872.0,484,3,664.29
14873.0,210,2,661.1800000000001
14874.0,535,1,73.56
14875.0,108,3,1177.02
14876.0,561,1,183.7
14877.0,418,2,388.75
14878.0,13,23,3068.36
14879.0,685,1,178.56
14880.0,77,3,600.09
14881.0,20,1,226.32999999999998
14882.0,27,10,651.83
14883.0,19,6,698.53
14884.0,669,1,120.6
14885.0,132,2,382.05
14886.0,253,1,325.0
14888.0,207,1,363.71
14889.0,336,1,135.9
14890.0,254,3,791.12
14891.0,148,4,1043.4
14892.0,691,1,182.45000000000002
14893.0,10,3,1660.6000000000001
14894.0,85,3,678.08
14895.0,8,34,13160.25
14896.0,205,8,1653.0600000000002
14897.0,8,8,2147.87
14898.0,23,14,2479.23
14899.0,395,1,1070.99
14901.0,11,12,1446.96
14902.0,26,3,917.08
14903.0,21,5,2410.18
14904.0,2,4,1088.91
14905.0,158,8,1027.9
14907.0,3,16,4307.08
14908.0,74,2,231.76999999999998
14909.0,437,3,1214.74
14910.0,3,4,374.65
14911.0,1,358,151108.56
14912.0,17,5,765.5699999999999
14913.0,36,8,3319.26
14915.0,91,11,1460.16
14916.0,71,7,1669.68
14917.0,597,2,333.48
14918.0,116,8,1524.63
14919.0,539,1,161.15
14920.0,213,3,1457.21
14921.0,30,2,1251.36
14922.0,394,2,750.14
14923.0,51,1,620.3
14924.0,246,3,369.86
14927.0,397,1,307.2
14928.0,628,1,223.91000000000003
14929.0,32,2,526.61
14930.0,109,6,3932.33
14931.0,5,4,592.29
14932.0,366,2,446.78
14934.0,82,5,2611.13
14936.0,34,12,8097.69
14937.0,57,2,358.05
14938.0,562,2,1063.56
14940.0,418,2,525.64
14941.0,579,1,100.5
14942.0,402,4,274.94
14943.0,663,1,68.02
14944.0,30,19,4419.5
14945.0,414,1,179.4
14946.0,14,1,100.9
14947.0,72,6,697.03
14948.0,23,6,981.85
14949.0,469,4,450.78000000000003
14950.0,19,1,243.31
14951.0,79,1,259.52
14952.0,60,24,3082.79
14953.0,25,4,862.63
14954.0,12,2,362.52
14955.0,733,1,99.08
14957.0,253,2,168.2
14958.0,147,6,551.0
14959.0,64,4,634.15
14960.0,8,2,120.62
14961.0,11,21,10680.88
14962.0,271,3,160.66000000000003
14963.0,10,12,2649.24
14964.0,247,1,81.75
14965.0,96,2,496.65
14966.0,15,6,834.74
14967.0,50,5,240.37
14968.0,30,2,410.79
14969.0,704,1,67.5
14970.0,68,8,768.87
14971.0,35,3,899.2
14972.0,128,2,96.27000000000001
14973.0,107,3,433.89
14974.0,37,1,79.99000000000001
14975.0,57,2,223.03
14976.0,57,6,611.37
14977.0,726,1,31.929999999999996
14978.0,72,10,2433.91
14979.0,735,1,415.40999999999997
14980.0,737,1,133.05
14981.0,246,2,372.92
14982.0,572,1,206.23
14983.0,689,1,169.95000000000002
14984.0,19,4,255.04
14985.0,198,2,263.34
14986.0,376,2,499.5
14987.0,381,3,17.25
14988.0,212,7,1796.58
14989.0,662,1,275.1
14990.0,612,2,197.82
14991.0,430,1,223.7
14992.0,442,1,206.0
14993.0,564,1,36.13
14994.0,382,5,849.88
14995.0,39,2,209.68
14996.0,481,2,420.7
14997.0,46,4,391.28
14998.0,170,4,564.99
14999.0,593,1,116.73
15000.0,48,1,477.47
15001.0,394,2,122.71000000000001
15002.0,116,9,3565.28
15003.0,473,6,835.36
15004.0,147,1,874.8
15005.0,16,56,12430.28
15006.0,51,2,639.09
15007.0,159,1,146.96
15009.0,12,3,1119.44
15010.0,36,1,288.19
15011.0,396,2,326.3
15012.0,54,3,538.23
15013.0,488,10,1415.38
15014.0,43,2,175.17000000000002
15015.0,501,13,1886.22
15016.0,173,5,546.72
15017.0,34,1,115.63
15018.0,39,3,300.36
15019.0,267,1,238.36
15020.0,379,1,195.77
15021.0,9,12,2179.14
15022.0,12,4,898.11
15023.0,3,20,8570.22
15024.0,10,15,2863.61
15025.0,33,2,829.73
15026.0,80,5,930.94
15027.0,31,9,1293.77
15028.0,8,6,672.35
15029.0,620,1,207.42
15030.0,268,5,195.8
15031.0,4,14,2415.61
15032.0,256,6,532.7
15033.0,5,10,2226.69
15034.0,16,14,5780.45
15035.0,90,1,226.51
15036.0,72,3,366.11
15037.0,376,2,252.5
15038.0,59,9,853.94
15039.0,10,90,22819.32
15040.0,542,1,6.25
15041.0,170,2,273.45
15042.0,199,2,69.36
15043.0,473,4,319.72
15044.0,19,32,11653.62
15045.0,152,1,60.06
15046.0,9,25,3372.61
15047.0,270,1,329.7
15048.0,65,4,350.05
15049.0,274,1,1.7
15050.0,25,5,1774.27
15051.0,23,9,2734.13
15052.0,319,1,127.83
15053.0,5,3,565.22
15054.0,12,2,295.7
15055.0,475,3,432.38
15056.0,520,1,103.69999999999999
15057.0,275,5,797.16
15058.0,25,16,2603.35
15059.0,41,19,2986.81
15060.0,8,4,268.75
15061.0,20,35,1895.6599999999999
15062.0,71,8,2377.14
15063.0,213,1,30.599999999999998
15064.0,410,4,1046.6000000000001
15065.0,38,5,2236.04
15066.0,53,1,634.8
15067.0,78,5,2410.29
15068.0,46,4,992.6899999999999
15069.0,179,1,976.73
15070.0,591,2,477.70000000000005
15071.0,94,4,692.57
15072.0,479,1,186.89
15073.0,10,8,2221.46
15074.0,105,3,1196.97
15075.0,78,1,360.12
15076.0,173,2,1132.88
15077.0,495,2,236.19
15078.0,7,50,11634.960000000001
15079.0,213,9,1958.65
15080.0,428,2,545.47
15081.0,22,12,1303.42
15082.0,669,1,93.35000000000001
15083.0,257,1,62.699999999999996
15084.0,380,2,194.53
15085.0,730,1,97.1
15086.0,565,2,216.43
15087.0,282,1,220.06
15088.0,21,2,932.65
15089.0,10,6,1925.5
15090.0,308,1,353.67
15091.0,68,3,807.61
15092.0,215,3,642.66
15093.0,18,17,2682.76
15094.0,463,2,83.0
15095.0,104,10,1817.44
15096.0,43,1,160.09
15097.0,4,3,526.45
15099.0,84,1,313.22
15100.0,387,2,180.51
15101.0,9,5,815.02
15102.0,531,2,411.87
15103.0,31,2,573.46
15104.0,197,2,708.99
15105.0,18,9,2268.95
15106.0,18,5,1273.64
15107.0,333,7,534.62
15108.0,142,3,930.6800000000001
15109.0,246,3,755.8100000000001
15110.0,24,6,721.72
15111.0,29,5,2095.12
15112.0,611,1,133.32
15113.0,10,2,759.0799999999999
15114.0,30,12,3075.6
15115.0,18,2,478.55
15116.0,18,4,636.32
15117.0,15,8,1893.04
15119.0,246,1,175.3
15120.0,134,1,204.79999999999998
15121.0,50,2,411.57
15122.0,114,11,3083.69
15123.0,7,5,2649.11
15124.0,23,4,327.67
15125.0,113,14,1494.71
15126.0,537,2,368.89
15127.0,66,2,424.35
15128.0,60,5,1567.44
15129.0,50,22,3102.01
15130.0,170,1,329.72
15131.0,395,1,74.27
15132.0,18,5,799.86
15133.0,128,5,533.09
15134.0,15,10,1319.18
15135.0,239,2,279.45
15136.0,3,4,1189.11
15137.0,521,2,635.96
15138.0,394,1,419.03000000000003
15139.0,240,2,169.84
15140.0,52,8,1956.1
15141.0,458,7,1212.6
15142.0,46,6,1976.86
15143.0,226,2,465.68
15144.0,8,24,4037.61
15145.0,4,4,924.63
15146.0,165,2,1191.68
15147.0,240,1,462.05
15148.0,11,1,301.29
15149.0,134,4,889.86
15150.0,17,13,8115.83
15151.0,423,2,845.47
15152.0,10,14,4514.32
15153.0,31,1,249.12
15154.0,75,3,1063.92
15155.0,383,1,309.57
15156.0,1,3,739.99
15157.0,4,5,1786.11
15158.0,45,2,123.22
15159.0,2,32,11475.41
15160.0,357,4,381.32
15161.0,388,1,119.92
15162.0,731,1,240.4
15163.0,18,2,229.8
15164.0,69,9,1917.53
15165.0,373,1,422.90000000000003
15166.0,468,1,154.41
15167.0,321,5,1197.12
15168.0,26,1,93.87
15169.0,382,2,499.52000000000004
15170.0,407,1,81.15
15172.0,9,5,1406.67
15173.0,381,7,1269.37
15174.0,323,2,430.6
15175.0,72,1,217.63
15176.0,668,1,895.8
15177.0,426,1,390.56
15178.0,260,1,40.5
15179.0,18,11,4047.37
15180.0,367,3,781.14
15181.0,66,2,65.13
15182.0,154,11,1986.7920000000001
15183.0,548,3,506.13
15184.0,29,4,546.07
15185.0,70,1,155.58
15186.0,14,5,932.3100000000001
15187.0,2,9,1014.61
15188.0,725,1,236.57999999999998
15189.0,4,33,1948.64
15190.0,434,1,588.6899999999999
15191.0,463,3,555.75
15192.0,120,5,1189.78
15193.0,61,1,230.75
15194.0,3,28,6651.54
15196.0,433,2,313.31
15197.0,11,6,737.81
15198.0,92,5,402.86
15199.0,236,6,609.34
15200.0,495,1,455.95
15201.0,87,7,1548.38
15203.0,26,14,4303.19
15204.0,357,1,74.25
15205.0,85,2,459.08
15206.0,146,2,53.10000000000001
15207.0,416,3,481.93
15208.0,1,6,699.58
15209.0,730,1,160.08
15210.0,225,3,755.59
15211.0,60,2,679.72
15212.0,241,2,128.67999999999998
15213.0,319,2,328.35
15214.0,2,8,1544.04
15215.0,47,6,1743.0900000000001
15216.0,88,2,357.99
15217.0,563,1,415.40000000000003
15218.0,11,19,4331.15
15219.0,176,2,367.71999999999997
15220.0,52,6,1558.94
15221.0,407,2,151.6
15222.0,473,10,1663.33
15223.0,226,5,456.36
15224.0,358,5,463.32
15225.0,234,1,392.31
15226.0,311,1,128.91
15227.0,37,9,1861.79
15228.0,66,6,3635.94
15229.0,586,1,160.5
15230.0,241,1,310.41
15231.0,621,1,230.1
15232.0,113,2,541.66
15234.0,277,1,187.88
15235.0,218,16,2638.4700000000003
15236.0,299,1,231.05
15237.0,2,4,1307.51
15238.0,29,3,697.96
15239.0,10,2,756.78
15240.0,45,12,3395.96
15241.0,67,11,2515.6
15243.0,74,2,869.48
15244.0,65,3,709.78
15245.0,134,7,2067.04
15246.0,238,3,740.9
15247.0,122,2,95.19999999999999
15248.0,411,3,1595.79
15249.0,32,18,8161.7300000000005
15250.0,641,1,60.0
15251.0,91,6,227.23000000000002
15252.0,36,5,1666.23
15253.0,16,8,1888.33
15254.0,127,3,776.3100000000001
15255.0,67,8,2609.0
15256.0,149,2,170.4
15257.0,283,2,118.25999999999999
15258.0,169,2,474.26
15259.0,513,3,712.2
15260.0,100,22,5623.63
15261.0,135,4,1263.05
15262.0,324,3,401.57
15263.0,107,1,152.01
15264.0,64,2,820.09
15265.0,151,4,2948.43
15266.0,338,5,551.11
15268.0,479,2,300.06
15269.0,380,2,590.62
15270.0,16,17,1899.06
15271.0,7,24,3958.46
15272.0,57,6,1464.81
15274.0,4,2,681.38
15275.0,38,1,498.29
15276.0,66,4,564.6
15277.0,47,2,338.22
15278.0,562,4,412.01
15279.0,355,5,1270.45
15280.0,172,3,311.17
15281.0,59,16,7158.95
15282.0,570,1,267.24
15283.0,487,2,111.35000000000001
15284.0,500,1,24.75
15285.0,408,1,91.14
15287.0,22,5,464.25
15288.0,43,9,1410.58
15289.0,29,5,1271.67
15290.0,5,26,3906.42
15291.0,26,24,2208.28
15292.0,201,1,124.19
15293.0,666,1,247.5
15294.0,411,1,212.05
15295.0,654,1,205.14
15296.0,51,12,7886.07
15297.0,10,3,637.44
15298.0,2,22,6374.47
15300.0,64,1,466.94
15301.0,51,16,4911.54
15302.0,730,1,257.12
15303.0,290,3,955.13
15304.0,61,4,203.00000000000003
15305.0,555,1,90.2
15306.0,64,9,2274.8
15307.0,96,1,131.70000000000002
15308.0,274,1,241.85
15309.0,611,4,760.41
15310.0,479,1,772.65
15311.0,1,200,20440.41
15312.0,75,12,2508.92
15314.0,199,3,669.08
15315.0,64,2,497.9
15317.0,677,1,70.35
15318.0,4,1,258.29
15319.0,284,1,170.0
15320.0,44,1,195.28
15321.0,71,12,5321.68
15322.0,86,2,1117.56
15323.0,563,3,396.65000000000003
15324.0,701,1,139.83
15325.0,104,8,1521.21
15326.0,334,5,1598.6100000000001
15327.0,53,1,125.1
15328.0,408,1,101.47
15329.0,39,11,2276.36
15330.0,32,1,29.759999999999998
15331.0,500,3,583.4
15332.0,370,5,2186.16
15333.0,208,1,184.9
15334.0,157,3,340.87
15335.0,54,1,166.57
15336.0,402,1,210.0
15337.0,411,1,307.72
15338.0,677,1,263.48
15339.0,66,7,1307.18
15340.0,562,1,105.5
15341.0,449,1,31.2
15342.0,130,1,391.14
15343.0,87,1,227.3
15344.0,1,3,244.04000000000002
15345.0,46,1,221.49
15346.0,333,3,588.22
15347.0,366,4,494.35
15348.0,72,1,158.04
15349.0,158,2,366.76
15350.0,373,2,547.6
15351.0,12,10,2564.17
15352.0,549,1,75.7
15353.0,255,7,2231.21
15355.0,29,2,255.56
15356.0,31,13,3196.56
15358.0,5,42,14385.02
15359.0,663,8,181.35
15360.0,40,1,192.58
15361.0,362,1,100.2
15362.0,449,2,472.48
15363.0,373,2,574.62
15364.0,96,2,411.68
15365.0,26,13,3428.32
15366.0,75,7,1772.61
15367.0,57,11,4371.33
15368.0,21,2,62.5
15369.0,492,3,398.54999999999995
15370.0,60,7,2192.37
15373.0,8,15,1743.3500000000001
15374.0,129,2,178.01999999999998
15375.0,690,1,47.04
15376.0,40,3,1103.21
15377.0,383,4,281.79
15378.0,463,2,207.5
15379.0,169,8,3977.98
15380.0,9,6,378.85
15381.0,268,3,150.21
15382.0,15,12,9771.84
15384.0,170,4,1574.5
15385.0,40,3,255.37
15386.0,186,1,388.29
15387.0,492,1,366.96
15388.0,270,1,140.54
15390.0,396,2,1216.66
15391.0,584,1,172.71
15392.0,5,7,1848.41
15393.0,16,5,645.83
15394.0,10,11,3509.54
15395.0,326,1,97.55000000000001
15396.0,113,1,164.98
15397.0,290,1,93.0
15398.0,16,2,1294.66
15399.0,1,3,719.05
15400.0,128,4,235.2
15401.0,452,2,168.75
15402.0,149,6,1353.69
15403.0,492,2,51.18
15404.0,376,1,203.68
15405.0,189,2,343.45
15406.0,31,4,810.12
15407.0,34,4,635.24
15408.0,264,1,171.98
15409.0,721,1,128.45
15410.0,84,10,2611.59
15411.0,26,4,1141.46
15412.0,171,1,56.04
15413.0,692,1,16.5
15414.0,10,3,555.11
15415.0,313,1,488.93
15416.0,65,7,3429.73
15417.0,85,1,508.8
15418.0,425,2,389.77
15419.0,25,1,96.08
15420.0,434,6,704.96
15421.0,59,10,3468.26
15422.0,323,7,1229.3700000000001
15423.0,38,3,177.44
15424.0,254,3,473.58
15425.0,400,4,1457.41
15426.0,19,9,1604.97
15427.0,33,3,1289.69
15428.0,15,4,646.16
15429.0,27,2,351.34
15430.0,468,2,508.26
15432.0,23,2,242.26000000000002
15433.0,214,2,533.3
15434.0,8,11,2092.39
15435.0,22,1,122.44
15436.0,12,3,996.75
15437.0,262,2,383.01
15438.0,131,1,141.48
15439.0,405,4,707.4
15440.0,55,3,363.43
15441.0,396,3,921.47
15443.0,2,14,4510.18
15444.0,9,2,1293.26
15445.0,264,2,180.95
15446.0,377,3,394.6
15447.0,331,5,420.17
15448.0,313,2,673.99
15449.0,26,3,903.26
15450.0,30,1,399.44
15451.0,434,2,180.36
15452.0,30,6,1701.37
15453.0,2,7,1252.87
15454.0,362,2,258.25
15456.0,283,10,1575.1100000000001
15457.0,262,1,217.17
15458.0,25,2,232.92
15459.0,417,2,119.69999999999999
15460.0,354,1,184.41
15462.0,94,4,681.51
15463.0,29,1,124.43
15464.0,338,1,786.36
15465.0,20,31,2665.91
15466.0,85,4,1486.57
15467.0,9,3,453.13
15468.0,51,2,1139.51
15469.0,50,3,624.76
15470.0,576,1,8.4
15471.0,2,3,849.26
15472.0,113,1,347.65999999999997
15474.0,596,1,121.97999999999999
15475.0,77,1,406.31
15476.0,380,4,1178.14
15478.0,40,3,770.69
15479.0,733,1,147.20000000000002
15480.0,116,3,2728.12
15481.0,401,1,400.22999999999996
15482.0,16,11,687.71
15483.0,161,10,788.39
15484.0,1,6,2789.52
15485.0,30,6,1861.02
15487.0,680,1,229.32
15488.0,458,2,106.38
15489.0,23,8,1721.13
15490.0,430,1,208.75
15491.0,95,6,1983.16
15492.0,28,2,502.64
15493.0,33,9,3127.03
15494.0,21,5,2917.91
15495.0,379,1,226.6
15496.0,631,1,120.64
15497.0,18,5,483.75
15498.0,3,41,12641.2
15499.0,724,1,153.55
15500.0,8,4,894.59
15501.0,405,2,339.05
15502.0,16,11,4513.37
15503.0,363,2,244.6
15504.0,81,4,358.26
15505.0,53,4,786.07
15506.0,23,6,1684.15
15507.0,172,1,390.51
15508.0,189,6,797.86
15509.0,380,1,109.36
15511.0,12,5,635.08
15512.0,156,3,233.63
15513.0,33,29,5768.35
15514.0,12,17,3661.2599999999998
15515.0,387,1,90.26
15516.0,45,3,60.18
15517.0,233,1,252.39
15518.0,64,15,3632.32
15519.0,383,2,156.15
15520.0,2,1,320.7
15521.0,40,15,4247.39
15522.0,33,2,326.65
15523.0,84,12,952.91
15524.0,607,1,40.0
15525.0,2,4,743.07
15526.0,33,1,9.14
15527.0,19,22,3259.7200000000003
15528.0,254,1,119.12
15529.0,23,12,4487.48
15530.0,22,5,1436.84
15531.0,8,2,1659.54
15532.0,25,10,2951.21
15533.0,19,3,570.67
15534.0,726,1,158.16
15535.0,173,6,762.62
15536.0,409,1,251.44
15537.0,163,1,92.27
15539.0,7,1,416.87
15540.0,11,2,430.71
15541.0,114,1,85.13000000000001
15542.0,512,3,718.72
15543.0,288,2,206.81
15544.0,9,20,6973.18
15545.0,54,2,266.87
15547.0,7,25,8127.49
15548.0,596,1,104.99
15549.0,77,8,1830.33
15550.0,4,12,1594.77
15551.0,37,7,1402.44
15552.0,217,2,221.32
15553.0,60,1,395.13
15554.0,278,1,180.4
15555.0,12,36,9167.52
15556.0,24,1,207.62
15557.0,29,1,235.19
15558.0,639,1,77.67999999999999
15559.0,568,1,1046.5
